number,value,datetime_start,datetime_complete,duration,params_C,params_balancing,params_class_weight,params_cluster_indicator,params_damping,params_drop_correlated,params_dual,params_feature_selection,params_max_iter,params_n_jobs,params_number_features,params_outlier,params_penalty,params_scaling,params_solver,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_damping,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_missing_indicator,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_average_precision_score,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_average_precision_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
10,0.1548148148148148,2022-10-09 13:10:43.206250,2022-10-09 13:10:49.146411,0 days 00:00:05.940161,0.0008425735192467767,smoteenc,balanced,yes,0.951807177748241,no,False,FeatureImportance_ET,100000,2,23.0,retained,l2,Standard,saga,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.951807177748241,
                                             drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=LogisticRegression(C=0.0008425735192467767,
                                                                      class_weight='balanced',
                                                                      max_iter=100000,
                                                                      n_jobs=2,
                                                                      random_state=120,
                                                                      solver='saga'),
                                             number=23,
                                             scaling_indicator='Standard'))])",smoteenc,yes,0.951807177748241,no,FeatureImportance_ET,no,23.0,retained,Standard,0.09191135577192099,0.6790259773577714,0.21316247429204238,0.19684925642196915,0.13475783475783476,0.5166666666666667,0.06360532778133675,0.5875374782443362,0.1548148148148148,0.11196185879544646,0.11071428571428571,0.3,COMPLETE
11,0.08420386198163976,2022-10-09 13:10:49.365830,2022-10-09 13:10:57.745019,0 days 00:00:08.379189,0.0031945963138658726,smoteenc,balanced,yes,0.6909293052443931,no,False,FeatureImportance_ET,100000,2,7.0,retained,l2,Standard,saga,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.6909293052443931,
                                             drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=LogisticRegression(C=0.0031945963138658726,
                                                                      class_weight='balanced',
                                                                      max_iter=100000,
                                                                      n_jobs=2,
                                                                      random_state=120,
                                                                      solver='saga'),
                                             number=7,
                                             scaling_indicator='Standard'))])",smoteenc,yes,0.6909293052443931,no,FeatureImportance_ET,no,7.0,retained,Standard,0.08732539806692603,0.6590075058731258,0.21117902282588194,0.18891165201741475,0.1442055692055692,0.45,0.052189524316664376,0.5267773828850569,0.08420386198163976,0.025361913289198613,0.05326210134369435,0.2333333333333333,COMPLETE
12,0.12184648416532477,2022-10-09 13:10:57.961334,2022-10-09 13:11:12.416277,0 days 00:00:14.454943,0.06570870793016703,smotetomek,balanced,yes,0.8735230581935209,no,False,Lasso,100000,2,20.0,retained,l2,MinMax,saga,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.8735230581935209,
                                             drop_correlated='no',
                                             method='Lasso',
                                             model=LogisticRegression(C=0.06570870793016703,
                                                                      class_weight='balanced',
                                                                      max_iter=100000,
                                                                      n_jobs=2,
                                                                      random_state=120,
                                                                      solver='saga'),
                                             number=20,
                                             scaling_indicator='MinMax'))])",smotetomek,yes,0.8735230581935209,no,Lasso,no,20.0,retained,MinMax,0.13166692993785625,0.6890612344375909,0.30820337516946544,0.2826493769014933,0.24273048013499002,0.45,0.06531757197148914,0.5760329369780469,0.12184648416532477,0.08821889676913496,0.0855119825708061,0.2333333333333333,COMPLETE
13,0.06978653530377668,2022-10-09 13:11:12.671972,2022-10-09 13:11:25.827548,0 days 00:00:13.155576,0.346941709933741,smoteenc,balanced,yes,0.9777729571738591,no,False,Lasso,100000,2,25.0,retained,l2,Standard,saga,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.9777729571738591,
                                             drop_correlated='no',
                                             method='Lasso',
                                             model=LogisticRegression(C=0.346941709933741,
                                                                      class_weight='balanced',
                                                                      max_iter=100000,
                                                                      n_jobs=2,
                                                                      random_state=120,
                                                                      solver='saga'),
                                             number=25,
                                             scaling_indicator='Standard'))])",smoteenc,yes,0.9777729571738591,no,Lasso,no,25.0,retained,Standard,0.5961416650596886,0.9084635316452448,0.7588974854932302,0.7514320627308922,0.7012345679012345,0.8333333333333334,0.049174755523587244,0.5218931449548799,0.06978653530377668,0.02802957952782505,0.05360623781676413,0.10000000000000002,COMPLETE
14,0.09629629629629628,2022-10-09 13:11:26.078810,2022-10-09 13:11:39.453550,0 days 00:00:13.374740,0.0011876361770738772,smoteenc,None,no,,no,False,Lasso,100000,2,20.0,retained,l2,Standard,saga,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='Lasso',
                                             model=LogisticRegression(C=0.0011876361770738772,
                                                                      max_iter=100000,
                                                                      n_jobs=2,
                                                                      random_state=120,
                                                                      solver='saga'),
                                             number=20,
                                             scaling_indicator='Standard'))])",smoteenc,no,,no,Lasso,no,20.0,retained,Standard,0.2561508617365221,0.8825541591992758,0.4318614718614718,0.46361401331138713,0.2883724462671831,0.8666666666666667,0.05901388820447117,0.536700159419654,0.09629629629629628,0.04322645110027914,0.06461538461538462,0.20000000000000004,COMPLETE
15,0.07065217391304347,2022-10-09 13:11:39.688092,2022-10-09 13:11:48.427807,0 days 00:00:08.739715,0.0002462948874101605,smotetomek,balanced,yes,0.9492520764856183,no,False,MutualInformation,100000,2,25.0,retained,l2,Standard,saga,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.9492520764856183,
                                             drop_correlated='no',
                                             method='MutualInformation',
                                             model=LogisticRegression(C=0.0002462948874101605,
                                                                      class_weight='balanced',
                                                                      max_iter=100000,
                                                                      n_jobs=2,
                                                                      random_state=120,
                                                                      solver='saga'),
                                             number=25,
                                             scaling_indicator='Standard'))])",smotetomek,yes,0.9492520764856183,no,MutualInformation,no,25.0,retained,Standard,0.15775906539086673,0.8117308587407872,0.293721340388007,0.32418083845966106,0.18027444253859348,0.7999999999999999,0.04940130179293109,0.5124873853714186,0.07065217391304347,0.006952062921697116,0.043209876543209874,0.20000000000000004,COMPLETE
16,0.15117572880350122,2022-10-09 13:11:48.624961,2022-10-09 13:12:05.450290,0 days 00:00:16.825329,0.00046602160684518397,smoteenc,balanced,yes,0.8098939400959673,no,False,Lasso,100000,2,16.0,retained,l2,Combine,saga,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.8098939400959673,
                                             drop_correlated='no',
                                             method='Lasso',
                                             model=LogisticRegression(C=0.00046602160684518397,
                                                                      class_weight='balanced',
                                                                      max_iter=100000,
                                                                      n_jobs=2,
                                                                      random_state=120,
                                                                      solver='saga'),
                                             number=16,
                                             scaling_indicator='Combine'))])",smoteenc,yes,0.8098939400959673,no,Lasso,no,16.0,retained,Combine,0.19836038910423456,0.8334613326589775,0.3680010644028635,0.3910742375447405,0.2410498676209595,0.7833333333333333,0.07317932404650948,0.6179720064937914,0.15117572880350122,0.1210303736740072,0.09418767507002801,0.39999999999999997,COMPLETE
17,0.12129319955406913,2022-10-09 13:12:05.650649,2022-10-09 13:12:40.459984,0 days 00:00:34.809335,0.0002570929152687847,smoteenc,balanced,yes,0.7857605960363843,no,False,BorutaShap,100000,2,,retained,l2,Combine,saga,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.7857605960363843,
                                             drop_correlated='no',
                                             method='BorutaShap',
                                             model=LogisticRegression(C=0.0002570929152687847,
                                                                      class_weight='balanced',
                                                                      max_iter=100000,
                                                                      n_jobs=2,
                                                                      random_state=120,
                                                                      solver='saga'),
                                             scaling_indicator='Combine'))])",smoteenc,yes,0.7857605960363843,no,BorutaShap,no,,retained,Combine,0.21601293998425083,0.8497450092174175,0.38562989752863164,0.4126349429072759,0.2544427324088341,0.8166666666666668,0.056309581051733525,0.5711092097757887,0.12129319955406913,0.07778236321567022,0.08162948162948162,0.3,COMPLETE
18,0.11847725626358256,2022-10-09 13:12:40.652443,2022-10-09 13:12:53.058504,0 days 00:00:12.406061,0.003209237305248658,smoteenn,None,yes,0.978690405355199,no,False,Lasso,100000,2,18.0,retained,l2,Combine,saga,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.978690405355199,
                                             drop_correlated='no',
                                             method='Lasso',
                                             model=LogisticRegression(C=0.003209237305248658,
                                                                      max_iter=100000,
                                                                      n_jobs=2,
                                                                      random_state=120,
                                                                      solver='saga'),
                                             number=18,
                                             scaling_indicator='Combine'))])",smoteenn,yes,0.978690405355199,no,Lasso,no,18.0,retained,Combine,0.1183485261077429,0.8150899018885628,0.21210434251269972,0.27251064389780294,0.11931285366399869,0.9833333333333334,0.06538080716727512,0.6182111359747269,0.11847725626358256,0.09792806276435877,0.06561412443765385,0.6333333333333333,COMPLETE
19,0.1739576213260424,2022-10-09 13:12:53.275471,2022-10-09 13:13:27.991992,0 days 00:00:34.716521,0.00010245920652697193,no,balanced,no,,yes,False,FeatureImportance_ET,100000,2,24.0,retained,l2,Standard,saga,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='yes',
                                             method='FeatureImportance_ET',
                                             model=LogisticRegression(C=0.00010245920652697193,
                                                                      class_weight='balanced',
                                                                      max_iter=100000,
                                                                      n_jobs=2,
                                                                      random_state=120,
                                                                      solver='saga'),
                                             number=24,
                                             scaling_indicator='Standard'))])",no,no,,yes,FeatureImportance_ET,no,24.0,retained,Standard,0.16724107492274243,0.8098908569815982,0.3196837123482215,0.3427941914396982,0.20322821340004826,0.7666666666666666,0.08678642608014804,0.6752928787679346,0.1739576213260424,0.17235253201498005,0.11327561327561327,0.5333333333333333,COMPLETE
