number,value,datetime_start,datetime_complete,duration,params_C,params_balancing,params_class_weight,params_cluster_indicator,params_damping,params_drop_correlated,params_dual,params_feature_selection,params_max_iter,params_n_jobs,params_number_features,params_outlier,params_penalty,params_scaling,params_solver,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_damping,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_missing_indicator,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_average_precision_score,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_average_precision_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
10,0.08979652102207512,2022-10-09 12:35:05.301501,2022-10-09 12:35:07.408690,0 days 00:00:02.107189,0.0007065116206579245,smoteenn,None,no,,no,False,ANOVA,100000,2,29.0,retained,l2,Standard,saga,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='ANOVA',
                                             model=LogisticRegression(C=0.0007065116206579245,
                                                                      max_iter=100000,
                                                                      n_jobs=2,
                                                                      random_state=120,
                                                                      solver='saga'),
                                             number=29,
                                             scaling_indicator='Standard'))])",smoteenn,no,,no,ANOVA,no,29.0,retained,Standard,0.055410116291804874,0.6118869867657677,0.10572217069176772,0.10718742596423932,0.05596312955085894,0.9666666666666667,0.04693113376906105,0.5389527542548471,0.08979652102207512,0.043332163822719656,0.04738641404060565,0.8592592592592593,COMPLETE
11,0.07361661645790392,2022-10-09 12:35:07.594615,2022-10-09 12:35:23.625432,0 days 00:00:16.030817,0.019843274731892513,smoteenc,None,yes,0.8259695941512337,no,False,Lasso,100000,2,15.0,capped,l1,Combine,saga,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.8259695941512337,
                                             drop_correlated='no',
                                             method='Lasso',
                                             model=LogisticRegression(C=0.019843274731892513,
                                                                      max_iter=100000,
                                                                      n_jobs=2,
                                                                      penalty='l1',
                                                                      random_state=120,
                                                                      solver='saga'),
                                             number=15,
                                             scaling_indicator='Combine'))])",smoteenc,yes,0.8259695941512337,no,Lasso,no,15.0,capped,Combine,0.08836390655270114,0.6675031253574558,0.1873496438844269,0.1716948127792978,0.11395221172459623,0.5482456140350876,0.04425242164441175,0.5091780868666481,0.07361661645790392,0.008078397741541015,0.04572622779519331,0.2074074074074074,COMPLETE
12,0.10997010615464371,2022-10-09 12:35:23.858947,2022-10-09 12:35:30.345976,0 days 00:00:06.487029,0.2522387485039293,smoteenn,None,no,,yes,False,FeatureImportance_ET,100000,2,7.0,retained,l2,Combine,saga,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='yes',
                                             method='FeatureImportance_ET',
                                             model=LogisticRegression(C=0.2522387485039293,
                                                                      max_iter=100000,
                                                                      n_jobs=2,
                                                                      random_state=120,
                                                                      solver='saga'),
                                             number=7,
                                             scaling_indicator='Combine'))])",smoteenn,no,,yes,FeatureImportance_ET,no,7.0,retained,Combine,0.07322944787396606,0.6529359118954933,0.15969989745319277,0.14338587244412349,0.09342557224910165,0.5675438596491228,0.05310323484036009,0.5651395043852593,0.10997010615464371,0.061148033781898335,0.0644824445700647,0.37407407407407406,COMPLETE
13,0.08770939205721816,2022-10-09 12:35:30.574706,2022-10-09 12:35:35.923751,0 days 00:00:05.349045,0.44211742577217805,smoteenn,None,no,,yes,False,FeatureImportance_ET,100000,2,1.0,retained,l2,Combine,saga,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='yes',
                                             method='FeatureImportance_ET',
                                             model=LogisticRegression(C=0.44211742577217805,
                                                                      max_iter=100000,
                                                                      n_jobs=2,
                                                                      random_state=120,
                                                                      solver='saga'),
                                             number=1,
                                             scaling_indicator='Combine'))])",smoteenn,no,,yes,FeatureImportance_ET,no,1.0,retained,Combine,0.05170687530532871,0.5770109777638123,0.10121745084806215,0.0646280253704946,0.054274007038712914,0.7578947368421053,0.046737139540953855,0.5211930635387264,0.08770939205721816,0.01631120872374962,0.04704169668278962,0.6518518518518518,COMPLETE
14,0.08838104903967652,2022-10-09 12:35:36.140332,2022-10-09 12:35:42.399957,0 days 00:00:06.259625,0.0036540928154213882,smoteenn,None,yes,0.8735230581935209,yes,False,FeatureImportance_ET,100000,2,7.0,retained,l2,Combine,saga,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.8735230581935209,
                                             drop_correlated='yes',
                                             method='FeatureImportance_ET',
                                             model=LogisticRegression(C=0.0036540928154213882,
                                                                      max_iter=100000,
                                                                      n_jobs=2,
                                                                      random_state=120,
                                                                      solver='saga'),
                                             number=7,
                                             scaling_indicator='Combine'))])",smoteenn,yes,0.8735230581935209,yes,FeatureImportance_ET,no,7.0,retained,Combine,0.04732000571897791,0.5387513606227529,0.09101431269495219,0.047321365467044234,0.04789242278903404,0.9500000000000001,0.04609899575555689,0.527964742417816,0.08838104903967652,0.026900757676627363,0.0464152655448856,0.9296296296296296,COMPLETE
15,0.09458924812862997,2022-10-09 12:35:42.610885,2022-10-09 12:35:45.293449,0 days 00:00:02.682564,0.12762459107410562,smoteenc,None,no,,no,False,ANOVA,100000,2,7.0,retained,l2,Standard,saga,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='ANOVA',
                                             model=LogisticRegression(C=0.12762459107410562,
                                                                      max_iter=100000,
                                                                      n_jobs=2,
                                                                      random_state=120,
                                                                      solver='saga'),
                                             number=7,
                                             scaling_indicator='Standard'))])",smoteenc,no,,no,ANOVA,no,7.0,retained,Standard,0.07290682147189802,0.6550470014025288,0.1638888888888889,0.14815853199209197,0.09723643153102461,0.5701754385964912,0.05162109731829997,0.5473851764097913,0.09458924812862997,0.041630824259199915,0.05537169822884108,0.337037037037037,COMPLETE
16,0.09992148768954319,2022-10-09 12:35:45.495421,2022-10-09 12:35:51.142550,0 days 00:00:05.647129,0.040234822691020876,smoteenn,None,no,,yes,False,ANOVA,100000,2,3.0,retained,l1,MinMax,saga,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='yes',
                                             method='ANOVA',
                                             model=LogisticRegression(C=0.040234822691020876,
                                                                      max_iter=100000,
                                                                      n_jobs=2,
                                                                      penalty='l1',
                                                                      random_state=120,
                                                                      solver='saga'),
                                             number=3,
                                             scaling_indicator='MinMax'))])",smoteenn,no,,yes,ANOVA,no,3.0,retained,MinMax,0.06912972070945402,0.6283255954092882,0.14474638240983123,0.12348886536299536,0.08410914739095755,0.7087719298245614,0.05116848248976352,0.5696485942306662,0.09992148768954319,0.059679902600169005,0.05587270341207349,0.5740740740740741,COMPLETE
17,0.15181115181115182,2022-10-09 12:35:51.370024,2022-10-09 12:35:59.504557,0 days 00:00:08.134533,0.3462823245086572,smoteenn,None,yes,0.7754086385516841,yes,False,MutualInformation,100000,2,21.0,retained,l2,Standard,saga,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.7754086385516841,
                                             drop_correlated='yes',
                                             method='MutualInformation',
                                             model=LogisticRegression(C=0.3462823245086572,
                                                                      max_iter=100000,
                                                                      n_jobs=2,
                                                                      random_state=120,
                                                                      solver='saga'),
                                             number=21,
                                             scaling_indicator='Standard'))])",smoteenn,yes,0.7754086385516841,yes,MutualInformation,no,21.0,retained,Standard,0.23723514191324643,0.8900430287602328,0.4007350595718791,0.4440868687162867,0.2581534292821606,0.8964912280701753,0.06087691519965327,0.5628352322310463,0.15181115181115182,0.11276300812935126,0.14148841354723707,0.17407407407407405,COMPLETE
18,0.09811367237109812,2022-10-09 12:35:59.705056,2022-10-09 12:36:08.068226,0 days 00:00:08.363170,0.03082469884850386,smoteenn,None,yes,0.9780501229038281,yes,False,MutualInformation,100000,2,22.0,retained,l2,Robust,saga,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.9780501229038281,
                                             drop_correlated='yes',
                                             method='MutualInformation',
                                             model=LogisticRegression(C=0.03082469884850386,
                                                                      max_iter=100000,
                                                                      n_jobs=2,
                                                                      random_state=120,
                                                                      solver='saga'),
                                             number=22,
                                             scaling_indicator='Robust'))])",smoteenn,yes,0.9780501229038281,yes,MutualInformation,no,22.0,retained,Robust,0.12471759748663845,0.8043328661451984,0.23201959993891472,0.27715252174902266,0.1342203548085901,0.8798245614035087,0.0545123092726183,0.5755585781911963,0.09811367237109812,0.059795084156403076,0.05661231884057971,0.4259259259259259,COMPLETE
19,0.09577922077922078,2022-10-09 12:36:08.294790,2022-10-09 12:36:40.977195,0 days 00:00:32.682405,0.9982085645578102,smotetomek,None,yes,0.7197298841761802,yes,False,BorutaShap,100000,2,,retained,l2,Combine,saga,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.7197298841761802,
                                             drop_correlated='yes',
                                             method='BorutaShap',
                                             model=LogisticRegression(C=0.9982085645578102,
                                                                      max_iter=100000,
                                                                      n_jobs=2,
                                                                      random_state=120,
                                                                      solver='saga'),
                                             scaling_indicator='Combine'))])",smotetomek,yes,0.7197298841761802,yes,BorutaShap,no,,retained,Combine,0.9840807174887892,0.9916666666666667,0.9914529914529915,0.9911791515564418,1.0,0.9833333333333334,0.049120386340117284,0.5252916599632409,0.09577922077922078,0.05314819545703613,0.09971509971509972,0.1037037037037037,COMPLETE
