number,value,datetime_start,datetime_complete,duration,params_balancing,params_boosting_type,params_device_type,params_drop_correlated,params_drop_rate,params_feature_selection,params_gpu_use_dp,params_is_unbalance,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_min_split_gain,params_missing,params_n_estimators,params_num_leaves,params_number_features,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_damping,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_missing_indicator,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_average_precision_score,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_average_precision_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
10,0.0,2022-10-09 18:40:44.822398,2022-10-09 18:41:37.028624,0 days 00:00:52.206226,no,gbdt,gpu,yes,,BorutaShap,False,true,0.20333272862518248,63,12,20,0.5629767467205096,no,100,2789,,16.33557899405357,33.897826694332515,0.9562502140029823,10,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                             method='BorutaShap',
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.20333272862518248,
                                                                  max_bin=63,
                                                                  max_depth=12,
                                                                  min_split_gain=0.5629767467205096,
                                                                  num_leaves=2789,
                                                                  random_state=120,
                                                                  reg_alpha=16.33557899405357,
                                                                  reg_lambda=33.897826694332515,
                                                                  subsample=0.9562502140029823,
                                                                  subsample_freq=10)))])",no,no,,yes,BorutaShap,no,,retained,no,0.2862721826215371,0.6643247462919594,0.2898550724637681,0.29029140645658685,0.25641025641025644,0.3333333333333333,0.04477631859918855,0.4984350547730829,0.0,-0.006870807871857401,0.0,0.0,COMPLETE
11,0.14191919191919192,2022-10-09 18:41:37.257517,2022-10-09 18:41:52.097698,0 days 00:00:14.840181,smotetomek,gbdt,gpu,no,,FeatureImportance_ET,False,true,0.14459508578108274,63,12,44,0.23797191901143425,no,100,3184,22.0,0.9233619732436271,12.993989157007748,0.7307595061299211,5,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.14459508578108274,
                                                                  max_bin=63,
                                                                  max_depth=12,
                                                                  min_child_samples=44,
                                                                  min_split_gain=0.23797191901143425,
                                                                  num_leaves=3184,
                                                                  random_state=120,
                                                                  reg_alpha=0.9233619732436271,
                                                                  reg_lambda=12.993989157007748,
                                                                  subsample=0.7307595061299211,
                                                                  subsample_freq=5),
                                             number=22))])",smotetomek,no,,no,FeatureImportance_ET,no,22.0,retained,no,0.08434638245626475,0.6028608811337973,0.21256038647342992,0.17096741219687592,0.1779788838612368,0.26666666666666666,0.06678056538141351,0.5594174601085224,0.14191919191919192,0.10116439395805032,0.1357487922705314,0.20000000000000004,COMPLETE
12,0.11172161172161171,2022-10-09 18:41:52.317060,2022-10-09 18:41:59.121937,0 days 00:00:06.804877,,gbdt,gpu,,,,False,true,0.14921581197131373,63,12,14,0.15146822515280625,yes,100,3984,9.0,4.70331894947941,80.277682516333,0.5904739435918951,8,"Pipeline(memory='Caching',
         steps=[('featureselection',
                 FeatureSelectionTransformer(categorical=['Sensor73_na',
                                                          'Sensor74_na',
                                                          'Sensor76_na',
                                                          'Sensor77_na',
                                                          'Sensor78_na',
                                                          'Sensor79_na',
                                                          'Sensor80_na',
                                                          'Sensor81_na',
                                                          'Sensor82_na',
                                                          'Sensor83_na',
                                                          'Sensor86_na',
                                                          'Sensor90_na',
                                                          'Sensor91_na',
                                                          'Sensor110_na',
                                                          'Sensor111_na',
                                                          'Sensor112_na',
                                                          'Sensor113_na',
                                                          'Sensor119_na'...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.14921581197131373,
                                                                  max_bin=63,
                                                                  max_depth=12,
                                                                  min_child_samples=14,
                                                                  min_split_gain=0.15146822515280625,
                                                                  num_leaves=3984,
                                                                  random_state=120,
                                                                  reg_alpha=4.70331894947941,
                                                                  reg_lambda=80.277682516333,
                                                                  subsample=0.5904739435918951,
                                                                  subsample_freq=8),
                                             number=9))])",no,no,,no,FeatureImportance_self,yes,9.0,retained,no,0.3252599247231965,0.9180955496182927,0.5059115059115059,0.537472434387181,0.3503155829492661,0.9166666666666666,0.06205446117161364,0.5771013411726852,0.11172161172161171,0.07792057069892451,0.07093253968253968,0.26666666666666666,COMPLETE
13,0.0,2022-10-09 18:41:59.351041,2022-10-09 18:42:51.160966,0 days 00:00:51.809925,no,gbdt,gpu,yes,,BorutaShap,False,false,0.2973595567757214,63,12,37,0.13092567626821364,no,100,3276,,0.44245866230101694,15.261073459764045,0.9327498220881271,6,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.2973595567757214,
                                                                  max_bin=63,
                                                                  max_depth=12,
                                                                  min_child_samples=37,
                                                                  min_split_gain=0.13092567626821364,
                                                                  num_leaves=3276,
                                                                  random_state=120,
                                                                  reg_alpha=0.44245866230101694,
                                                                  reg_lambda=15.261073459764045,
                                                                  subsample=0.9327498220881271,
                                                                  subsample_freq=6)))])",no,no,,yes,BorutaShap,no,,retained,no,0.36319525954461396,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.04477631859918855,0.5,0.0,0.0,0.0,0.0,COMPLETE
14,0.17943409247757072,2022-10-09 18:42:51.381802,2022-10-09 18:43:57.852255,0 days 00:01:06.470453,smoteenn,gbdt,gpu,yes,,BorutaShap,False,true,0.13778369753614306,63,10,6,1.8067752670619894,no,100,2954,,0.7928401456226595,12.842633853744793,0.6351666761457202,6,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.13778369753614306,
                                                                  max_bin=63,
                                                                  max_depth=10,
                                                                  min_child_samples=6,
                                                                  min_split_gain=1.8067752670619894,
                                                                  num_leaves=2954,
                                                                  random_state=120,
                                                                  reg_alpha=0.7928401456226595,
                                                                  reg_lambda=12.842633853744793,
                                                                  subsample=0.6351666761457202,
                                                                  subsample_freq=6)))])",smoteenn,no,,yes,BorutaShap,no,,retained,no,0.6211747560365716,0.8941424503303977,0.7769109535066984,0.7714287435670254,0.772067901234568,0.8000000000000002,0.08896790802620398,0.5851659280710222,0.17943409247757072,0.1508006802390072,0.16317016317016317,0.20000000000000004,COMPLETE
15,0.08095952023988005,2022-10-09 18:43:58.072168,2022-10-09 18:44:01.613925,0 days 00:00:03.541757,,gbdt,gpu,,,,False,true,0.12327214860996556,63,10,27,5.136469984596177,yes,100,2343,17.0,0.6941174832864625,5.160437402914335,0.6185338398821295,9,"Pipeline(memory='Caching',
         steps=[('featureselection',
                 FeatureSelectionTransformer(categorical=['Sensor73_na',
                                                          'Sensor74_na',
                                                          'Sensor76_na',
                                                          'Sensor77_na',
                                                          'Sensor78_na',
                                                          'Sensor79_na',
                                                          'Sensor80_na',
                                                          'Sensor81_na',
                                                          'Sensor82_na',
                                                          'Sensor83_na',
                                                          'Sensor86_na',
                                                          'Sensor90_na',
                                                          'Sensor91_na',
                                                          'Sensor110_na',
                                                          'Sensor111_na',
                                                          'Sensor112_na',
                                                          'Sensor113_na',
                                                          'Sensor119_na'...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.12327214860996556,
                                                                  max_bin=63,
                                                                  max_depth=10,
                                                                  min_child_samples=27,
                                                                  min_split_gain=5.136469984596177,
                                                                  num_leaves=2343,
                                                                  random_state=120,
                                                                  reg_alpha=0.6941174832864625,
                                                                  reg_lambda=5.160437402914335,
                                                                  subsample=0.6185338398821295,
                                                                  subsample_freq=9),
                                             number=17))])",no,no,,no,FeatureImportance_self,yes,17.0,retained,no,0.5894042737072,0.953388454589101,0.7487335359675785,0.7522345882793552,0.6296296296296297,0.9333333333333332,0.052309482960592235,0.5218968013689614,0.08095952023988005,0.034604705193349544,0.06882591093117409,0.10000000000000002,COMPLETE
16,0.1272727272727273,2022-10-09 18:44:01.849981,2022-10-09 18:44:39.110155,0 days 00:00:37.260174,smoteenn,gbdt,gpu,,,FeatureWiz,False,true,0.06339665903514576,63,5,11,3.5483666237811007,no,100,1930,,1.5304804934462222,40.09307687326863,0.6481420335776251,6,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.06339665903514576,
                                                                  max_bin=63,
                                                                  max_depth=5,
                                                                  min_child_samples=11,
                                                                  min_split_gain=3.5483666237811007,
                                                                  num_leaves=1930,
                                                                  random_state=120,
                                                                  reg_alpha=1.5304804934462222,
                                                                  reg_lambda=40.09307687326863,
                                                                  subsample=0.6481420335776251,
                                                                  subsample_freq=6)))])",smoteenn,no,,no,FeatureWiz,no,,retained,no,0.4565269247549108,0.8477901104257605,0.6584278155706728,0.6485731785645329,0.6264080459770115,0.7166666666666668,0.06342693430137376,0.5591132464569347,0.1272727272727273,0.0902589980688801,0.10555555555555556,0.16666666666666666,COMPLETE
17,0.0,2022-10-09 18:44:39.335438,2022-10-09 18:45:04.371728,0 days 00:00:25.036290,no,gbdt,gpu,yes,,Lasso,False,false,0.13550480387708205,63,9,14,0.3276163142888436,no,100,3251,25.0,1.5324662366098114,19.32057270719941,0.6587242216722563,10,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='false',
                                                                  learning_rate=0.13550480387708205,
                                                                  max_bin=63,
                                                                  max_depth=9,
                                                                  min_child_samples=14,
                                                                  min_split_gain=0.3276163142888436,
                                                                  num_leaves=3251,
                                                                  random_state=120,
                                                                  reg_alpha=1.5324662366098114,
                                                                  reg_lambda=19.32057270719941,
                                                                  subsample=0.6587242216722563,
                                                                  subsample_freq=10),
                                             number=25))])",no,no,,yes,Lasso,no,25.0,retained,no,0.04477616931344322,0.5,0.0,0.0,0.0,0.0,0.04477631859918855,0.5,0.0,0.0,0.0,0.0,COMPLETE
18,0.13354525567404976,2022-10-09 18:45:04.606681,2022-10-09 18:45:25.011001,0 days 00:00:20.404320,smoteenn,dart,gpu,no,0.02602526807674797,ANOVA,False,true,0.16515696263822505,63,11,6,2.929514443233226,no,100,2641,21.0,0.1759060113840581,72.52772622521466,0.5756477715827951,6,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                                  device_type='gpu',
                                                                  drop_rate=0.02602526807674797,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.16515696263822505,
                                                                  max_bin=63,
                                                                  max_depth=11,
                                                                  min_child_samples=6,
                                                                  min_split_gain=2.929514443233226,
                                                                  num_leaves=2641,
                                                                  random_state=120,
                                                                  reg_alpha=0.1759060113840581,
                                                                  reg_lambda=72.52772622521466,
                                                                  subsample=0.5756477715827951,
                                                                  subsample_freq=6),
                                             number=21))])",smoteenn,no,,no,ANOVA,no,21.0,retained,no,0.15531982676366682,0.7460753592593813,0.3212837200528202,0.313677289472112,0.22243107769423556,0.6,0.061470622478026794,0.5732072601758004,0.13354525567404976,0.09656953715028083,0.11283376399655469,0.26666666666666666,COMPLETE
19,0.1259259259259259,2022-10-09 18:45:25.248469,2022-10-09 18:45:38.613660,0 days 00:00:13.365191,no,gbdt,gpu,no,,ANOVA,False,true,0.024820754349676226,63,12,16,0.12274259225187831,no,100,3530,10.0,9.828819485292065,16.260129982695627,0.5126939796644571,10,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                             model=LGBMClassifier(device_type='gpu',
                                                                  drop_rate=None,
                                                                  drop_seed=120,
                                                                  gpu_use_dp=False,
                                                                  is_unbalance='true',
                                                                  learning_rate=0.024820754349676226,
                                                                  max_bin=63,
                                                                  max_depth=12,
                                                                  min_child_samples=16,
                                                                  min_split_gain=0.12274259225187831,
                                                                  num_leaves=3530,
                                                                  random_state=120,
                                                                  reg_alpha=9.828819485292065,
                                                                  reg_lambda=16.260129982695627,
                                                                  subsample=0.5126939796644571,
                                                                  subsample_freq=10),
                                             number=10))])",no,no,,no,ANOVA,no,10.0,retained,no,0.14493444892897409,0.7133099141295863,0.24569288389513108,0.25662164128839654,0.16337285902503293,0.5,0.07059211715041312,0.5455399061032864,0.1259259259259259,0.10540128240986883,0.158974358974359,0.13333333333333333,COMPLETE
