number,value,datetime_start,datetime_complete,duration,params_auto_class_weights,params_balancing,params_boosting_type,params_drop_correlated,params_feature_selection,params_iterations,params_l2_leaf_reg,params_learning_rate,params_loss_function,params_max_depth,params_missing,params_nan_mode,params_number_features,params_random_strength,params_task_type,params_verbose,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_damping,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_missing_indicator,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_average_precision_score,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_average_precision_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
10,0.08636977058029689,2022-10-09 21:02:27.701235,2022-10-09 21:03:53.879106,0 days 00:01:26.177871,SqrtBalanced,smotetomek,Plain,yes,BorutaShap,100,6,0.03976280267948715,Logloss,4,no,Min,,6.041185327502065,GPU,False,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor10', 'Sensor11',
                                                         'Sensor12', 'Sensor13',
                                                         'Sensor15', 'Sensor16',
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='yes',
                                             method='BorutaShap',
                                             model=<catboost.core.CatBoostClassifier object at 0x000001B8ADD8B430>))])",smotetomek,no,,yes,BorutaShap,no,,retained,no,0.8408004868865012,0.9166666666666666,0.9056024350141997,0.907700797617576,1.0,0.8333333333333334,0.05660826986499632,0.5255378585114007,0.08636977058029689,0.0762093955442466,0.14814814814814814,0.06666666666666667,COMPLETE
11,0.07483870967741936,2022-10-09 21:03:54.088450,2022-10-09 21:04:32.833573,0 days 00:00:38.745123,SqrtBalanced,smoteenn,Plain,no,Lasso,100,6,0.080685415435708,Logloss,5,no,Min,29.0,4.930033197931857,GPU,False,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor10', 'Sensor11',
                                                         'Sensor12', 'Sensor13',
                                                         'Sensor15', 'Sensor16',
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='Lasso',
                                             model=<catboost.core.CatBoostClassifier object at 0x000001B8ADD8B2E0>,
                                             number=29))])",smoteenn,no,,no,Lasso,no,29.0,retained,no,0.4607811614839312,0.9703164341238688,0.6254508443759326,0.6557511421221812,0.4607811614839312,1.0,0.052229785038081004,0.528633378672868,0.07483870967741936,0.02438551158107076,0.049206349206349205,0.16666666666666666,COMPLETE
12,0.0,2022-10-09 21:04:33.021290,2022-10-09 21:04:55.146569,0 days 00:00:22.125279,SqrtBalanced,no,Plain,no,FeatureImportance_ET,100,2,0.13636818637403164,Logloss,6,no,Min,21.0,4.990348505684791,GPU,False,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor12', 'Sensor13',
                                                         'Sensor15', 'Sensor16',
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=<catboost.core.CatBoostClassifier object at 0x000001B8ADD8A6B0>,
                                             number=21))])",no,no,,no,FeatureImportance_ET,no,21.0,retained,no,1.0,1.0,1.0,1.0,1.0,1.0,0.04477631859918855,0.4984423676012461,0.0,-0.006839279765467059,0.0,0.0,COMPLETE
13,0.0,2022-10-09 21:04:55.397451,2022-10-09 21:05:51.202464,0 days 00:00:55.805013,SqrtBalanced,no,Plain,no,BorutaShap,100,7,0.01511068465832045,Logloss,5,no,Min,,7.84894247431834,GPU,False,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor10', 'Sensor11',
                                                         'Sensor12', 'Sensor13',
                                                         'Sensor15', 'Sensor16',
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='BorutaShap',
                                             model=<catboost.core.CatBoostClassifier object at 0x000001B8AE3C8310>))])",no,no,,no,BorutaShap,no,,retained,no,1.0,1.0,1.0,1.0,1.0,1.0,0.04477631859918855,0.5,0.0,0.0,0.0,0.0,COMPLETE
14,0.07974756167527251,2022-10-09 21:05:51.397695,2022-10-09 21:06:12.737982,0 days 00:00:21.340287,SqrtBalanced,smoteenc,Plain,no,ANOVA,100,5,0.06176621110079715,Logloss,8,no,Min,17.0,0.4179831066639982,GPU,False,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor10', 'Sensor11',
                                                         'Sensor12', 'Sensor13',
                                                         'Sensor15', 'Sensor16',
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='ANOVA',
                                             model=<catboost.core.CatBoostClassifier object at 0x000001B8AE3C9510>,
                                             number=17))])",smoteenc,no,,no,ANOVA,no,17.0,retained,no,0.19746530403618748,0.7248840950988261,0.36179337231968817,0.35019394702005463,0.3198581560283688,0.5333333333333333,0.05053439835981762,0.5296359674140377,0.07974756167527251,0.03195618319067243,0.055301877219685436,0.20000000000000004,COMPLETE
15,0.1164021164021164,2022-10-09 21:06:12.930461,2022-10-09 21:07:31.450380,0 days 00:01:18.519919,SqrtBalanced,smoteenn,Plain,no,BorutaShap,100,3,0.0307789413109201,Logloss,9,no,Min,,3.3879479821293157,GPU,False,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor10', 'Sensor11',
                                                         'Sensor12', 'Sensor13',
                                                         'Sensor15', 'Sensor16',
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='BorutaShap',
                                             model=<catboost.core.CatBoostClassifier object at 0x000001B8AE3C9690>))])",smoteenn,no,,no,BorutaShap,no,,retained,no,0.7164123788217749,0.9826847240088985,0.8341880341880342,0.8368755904123808,0.7283333333333334,0.9833333333333334,0.06971751570966818,0.5695457271145042,0.1164021164021164,0.08664415893655059,0.08262108262108263,0.19999999999999998,COMPLETE
16,0.0888888888888889,2022-10-09 21:07:31.626218,2022-10-09 21:08:18.114548,0 days 00:00:46.488330,SqrtBalanced,smoteenc,Plain,,FeatureWiz,100,2,0.020138740296806346,Logloss,9,no,Min,,6.124123764684226,GPU,False,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor10', 'Sensor11',
                                                         'Sensor12', 'Sensor13',
                                                         'Sensor15', 'Sensor16',
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='FeatureWiz',
                                             model=<catboost.core.CatBoostClassifier object at 0x000001B8CD6E72B0>))])",smoteenc,no,,no,FeatureWiz,no,,retained,no,1.0,1.0,1.0,1.0,1.0,1.0,0.0617934550501815,0.5239765696985653,0.0888888888888889,0.0821825337720435,0.19999999999999998,0.06666666666666667,COMPLETE
17,0.09047619047619049,2022-10-09 21:08:18.312827,2022-10-09 21:09:30.197187,0 days 00:01:11.884360,SqrtBalanced,smoteenn,Plain,yes,BorutaShap,100,3,0.014637223025243349,Logloss,10,no,Min,,0.4544001044846393,GPU,False,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor10', 'Sensor11',
                                                         'Sensor12', 'Sensor13',
                                                         'Sensor15', 'Sensor16',
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='yes',
                                             method='BorutaShap',
                                             model=<catboost.core.CatBoostClassifier object at 0x000001B8CD6ADBD0>))])",smoteenn,no,,yes,BorutaShap,no,,retained,no,0.5728388045593864,0.9744806727431987,0.728654963377247,0.7417636440401482,0.5830126326341634,0.9833333333333334,0.05565577028020974,0.537777339008088,0.09047619047619049,0.04993420438611884,0.06851851851851852,0.13333333333333333,COMPLETE
18,0.07259001161440186,2022-10-09 21:09:30.409261,2022-10-09 21:10:02.351491,0 days 00:00:31.942230,Balanced,smoteenn,Plain,yes,MutualInformation,100,3,0.08777227691086809,Logloss,8,no,Min,23.0,1.886802033306206,GPU,False,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor12', 'Sensor13',
                                                         'Sensor15', 'Sensor16',
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='yes',
                                             method='MutualInformation',
                                             model=<catboost.core.CatBoostClassifier object at 0x000001B8C53B05E0>,
                                             number=23))])",smoteenn,no,,yes,MutualInformation,no,23.0,retained,no,0.6022591506462475,0.9843725375935026,0.7511054736359952,0.7635291027453741,0.6022591506462475,1.0,0.050346535780681594,0.5307753060418586,0.07259001161440186,0.03398777851296911,0.05077658303464755,0.13333333333333333,COMPLETE
19,0.07952994440560605,2022-10-09 21:10:02.593024,2022-10-09 21:10:42.326318,0 days 00:00:39.733294,SqrtBalanced,smoteenn,Plain,no,Lasso,100,6,0.05220976389537372,Logloss,9,no,Min,15.0,4.649688030494146,GPU,False,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor10', 'Sensor11',
                                                         'Sensor12', 'Sensor13',
                                                         'Sensor15', 'Sensor16',
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='Lasso',
                                             model=<catboost.core.CatBoostClassifier object at 0x000001B8AE451240>,
                                             number=15))])",smoteenn,no,,no,Lasso,no,15.0,retained,no,0.23427481728514735,0.9170587275932461,0.3824297916254968,0.44422915737302066,0.2378083844093185,0.9833333333333334,0.0473141876108989,0.5207998771444868,0.07952994440560605,0.016685144934325144,0.04824524579152848,0.26666666666666666,COMPLETE
