number,value,datetime_start,datetime_complete,duration,params_C,params_balancing,params_class_weight,params_cluster_indicator,params_damping,params_drop_correlated,params_dual,params_feature_selection,params_number_features,params_outlier,params_penalty,params_scaling,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_damping,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_missing_indicator,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_average_precision_score,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_average_precision_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
10,0.0,2022-10-09 13:43:25.665751,2022-10-09 13:43:31.944624,0 days 00:00:06.278873,0.0006212615934384755,smotetomek,None,yes,0.951807177748241,no,False,FeatureImportance_ET,23.0,retained,l1,MinMax,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.951807177748241,
                                             drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=LinearSVC(C=0.0006212615934384755,
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             number=23,
                                             scaling_indicator='MinMax'))])",smotetomek,yes,0.951807177748241,no,FeatureImportance_ET,no,23.0,retained,MinMax,0.04334828101644245,0.5,0.0,0.0,0.0,0.0,0.04334828101644245,0.5,0.0,0.0,0.0,0.0,COMPLETE
11,0.0868347338935574,2022-10-09 13:43:32.138555,2022-10-09 13:43:44.798953,0 days 00:00:12.660398,0.2055408037629542,smoteenn,None,yes,0.6909293052443931,,False,FeatureWiz,,capped,l1,Robust,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.6909293052443931,
                                             drop_correlated='no',
                                             method='FeatureWiz',
                                             model=LinearSVC(C=0.2055408037629542,
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             scaling_indicator='Robust'))])",smoteenn,yes,0.6909293052443931,no,FeatureWiz,no,,capped,Robust,0.9253623188405796,0.998048399687744,0.9597069597069597,0.9593878619145877,0.9253623188405796,1.0,0.052528056563931,0.5265926120934677,0.0868347338935574,0.06452160300964117,0.11428571428571428,0.07037037037037037,COMPLETE
12,0.18095238095238095,2022-10-09 13:43:45.027844,2022-10-09 13:43:50.477326,0 days 00:00:05.449482,0.29096006638732785,smotetomek,balanced,yes,0.584450236576299,no,False,FeatureImportance_ET,25.0,retained,l1,MinMax,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.584450236576299,
                                             drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=LinearSVC(C=0.29096006638732785,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             number=25,
                                             scaling_indicator='MinMax'))])",smotetomek,yes,0.584450236576299,no,FeatureImportance_ET,no,25.0,retained,MinMax,0.1587386106916435,0.6959094659993322,0.34531772575250835,0.31757155657309544,0.2848967848967849,0.44649122807017544,0.07566474410271122,0.574788781146554,0.18095238095238095,0.1372323027194915,0.1631313131313131,0.20740740740740737,COMPLETE
13,0.17175417175417174,2022-10-09 13:43:50.690220,2022-10-09 13:43:56.833407,0 days 00:00:06.143187,0.15386995604481488,smotetomek,balanced,yes,0.5045248115188884,no,False,FeatureImportance_ET,20.0,retained,l1,Robust,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.5045248115188884,
                                             drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=LinearSVC(C=0.15386995604481488,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             number=20,
                                             scaling_indicator='Robust'))])",smotetomek,yes,0.5045248115188884,no,FeatureImportance_ET,no,20.0,retained,Robust,0.13268164578075167,0.6906252923542597,0.2969532428355958,0.2726625761047752,0.22386963200427434,0.46403508771929824,0.06755948977140325,0.5700829762235581,0.17175417175417174,0.12844538644998493,0.15766864042726111,0.2074074074074074,COMPLETE
14,0.044444444444444446,2022-10-09 13:43:57.030623,2022-10-09 13:44:09.708201,0 days 00:00:12.677578,0.4344133169470084,smotetomek,balanced,yes,0.5031664604237109,,False,FeatureWiz,,retained,l1,MinMax,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.5031664604237109,
                                             drop_correlated='no',
                                             method='FeatureWiz',
                                             model=LinearSVC(C=0.4344133169470084,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             scaling_indicator='MinMax'))])",smotetomek,yes,0.5031664604237109,no,FeatureWiz,no,,retained,MinMax,0.6564433093365886,0.8431254529381254,0.7911036036036035,0.7941354114186354,0.9351432880844645,0.6885964912280702,0.048520179372197304,0.5049405467070335,0.044444444444444446,0.0159315543071013,0.06666666666666667,0.03333333333333333,COMPLETE
15,0.12622392507449978,2022-10-09 13:44:09.930107,2022-10-09 13:44:11.896176,0 days 00:00:01.966069,0.19244337206721554,smotetomek,balanced,no,,no,False,FeatureImportance_ET,30.0,retained,l1,Robust,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=LinearSVC(C=0.19244337206721554,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             number=30,
                                             scaling_indicator='Robust'))])",smotetomek,no,,no,FeatureImportance_ET,no,30.0,retained,Robust,0.1573205426097317,0.7163667895591361,0.3444688644688645,0.3234483022371393,0.26838978015448606,0.4991228070175439,0.05528632441056603,0.5591685801900361,0.12622392507449978,0.07945208594221069,0.0914027149321267,0.20740740740740737,COMPLETE
16,0.08516483516483515,2022-10-09 13:44:12.162716,2022-10-09 13:44:17.284109,0 days 00:00:05.121393,0.44393781293313567,smoteenn,balanced,yes,0.5024492622105663,no,False,FeatureImportance_ET,21.0,retained,l1,Combine,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.5024492622105663,
                                             drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=LinearSVC(C=0.44393781293313567,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             number=21,
                                             scaling_indicator='Combine'))])",smoteenn,yes,0.5024492622105663,no,FeatureImportance_ET,no,21.0,retained,Combine,0.14112585654372065,0.682399005286633,0.31209742351046704,0.28349574039619263,0.24851125635439364,0.4280701754385965,0.04641468155107916,0.5213756404818667,0.08516483516483515,0.03634747613688965,0.07242063492063493,0.1037037037037037,COMPLETE
17,0.06878306878306878,2022-10-09 13:44:17.489169,2022-10-09 13:44:23.921245,0 days 00:00:06.432076,0.15897492644026373,smotetomek,balanced,yes,0.5887800702113697,no,False,FeatureImportance_ET,23.0,capped,l1,MinMax,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.5887800702113697,
                                             drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=LinearSVC(C=0.15897492644026373,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             number=23,
                                             scaling_indicator='MinMax'))])",smotetomek,yes,0.5887800702113697,no,FeatureImportance_ET,no,23.0,capped,MinMax,0.14584217214026926,0.6951734373260944,0.33164178014676354,0.3068853241452741,0.27073963018490754,0.4473684210526316,0.04750427376237042,0.5101753128671649,0.06878306878306878,0.022783581442596106,0.06734006734006734,0.07037037037037037,COMPLETE
18,0.15939089278889965,2022-10-09 13:44:24.104713,2022-10-09 13:44:29.875809,0 days 00:00:05.771096,0.02221398490650973,smotetomek,balanced,yes,0.5658018328411594,no,False,FeatureImportance_ET,20.0,retained,l1,Standard,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.5658018328411594,
                                             drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=LinearSVC(C=0.02221398490650973,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             number=20,
                                             scaling_indicator='Standard'))])",smotetomek,yes,0.5658018328411594,no,FeatureImportance_ET,no,20.0,retained,Standard,0.10125966001585544,0.648504481977668,0.23328768774975886,0.20200744793625577,0.16809116809116809,0.393859649122807,0.06640375420172447,0.5596724340504781,0.15939089278889965,0.11600441871672044,0.15215924426450742,0.17407407407407408,COMPLETE
19,0.07297093591855464,2022-10-09 13:44:30.071249,2022-10-09 13:44:37.400215,0 days 00:00:07.328966,0.8493303938928078,smotetomek,balanced,yes,0.5043456861450157,no,False,FeatureImportance_ET,1.0,retained,l2,Robust,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.5043456861450157,
                                             drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=LinearSVC(C=0.8493303938928078,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             random_state=120),
                                             number=1,
                                             scaling_indicator='Robust'))])",smotetomek,yes,0.5043456861450157,no,FeatureImportance_ET,no,1.0,retained,Robust,0.060584857160307835,0.6244121714275684,0.12691429054911582,0.1051947055627302,0.07074419708366193,0.6385964912280702,0.04256337662706511,0.4893832360727188,0.07297093591855464,-0.009162877022296087,0.04082375601362944,0.3444444444444444,COMPLETE
