number,value,datetime_start,datetime_complete,duration,params_C,params_balancing,params_class_weight,params_cluster_indicator,params_damping,params_drop_correlated,params_dual,params_feature_selection,params_number_features,params_outlier,params_penalty,params_scaling,user_attrs_Pipeline,user_attrs_balancing_indicator,user_attrs_cluster_indicator,user_attrs_damping,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_missing_indicator,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_average_precision_score,user_attrs_train_balanced_accuracy,user_attrs_train_f1_score,user_attrs_train_matthews_corrcoef,user_attrs_train_precision_score,user_attrs_train_recall_score,user_attrs_val_average_precision_score,user_attrs_val_balanced_accuracy,user_attrs_val_f1_score,user_attrs_val_matthews_corrcoef,user_attrs_val_precision_score,user_attrs_val_recall_score,state
10,0.0,2022-10-09 13:58:13.789106,2022-10-09 13:58:20.069524,0 days 00:00:06.280418,0.0006212615934384755,smotetomek,None,yes,0.951807177748241,no,False,FeatureImportance_ET,23.0,retained,l1,MinMax,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.951807177748241,
                                             drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=LinearSVC(C=0.0006212615934384755,
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             number=23,
                                             scaling_indicator='MinMax'))])",smotetomek,yes,0.951807177748241,no,FeatureImportance_ET,no,23.0,retained,MinMax,0.04477616931344322,0.5,0.0,0.0,0.0,0.0,0.04477631859918855,0.5,0.0,0.0,0.0,0.0,COMPLETE
11,0.12441981623567304,2022-10-09 13:58:20.292864,2022-10-09 13:58:21.930910,0 days 00:00:01.638046,0.04301839577862648,smotetomek,None,no,,no,False,FeatureImportance_ET,15.0,retained,l1,Robust,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=LinearSVC(C=0.04301839577862648,
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             number=15,
                                             scaling_indicator='Robust'))])",smotetomek,no,,no,FeatureImportance_ET,no,15.0,retained,Robust,0.07078596014325993,0.604163230750624,0.1749078639011251,0.13344763082643415,0.1214896214896215,0.3333333333333333,0.056992086604928736,0.5599820104427186,0.12441981623567304,0.0784900229768404,0.09594508301404853,0.26666666666666666,COMPLETE
12,0.20476190476190478,2022-10-09 13:58:22.127958,2022-10-09 13:58:28.396916,0 days 00:00:06.268958,0.2369745590508815,smoteenc,None,yes,0.584450236576299,no,False,ANOVA,25.0,capped,l2,Robust,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor15', 'Sensor16',
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.584450236576299,
                                             drop_correlated='no',
                                             method='ANOVA',
                                             model=LinearSVC(C=0.2369745590508815,
                                                             dual=False,
                                                             random_state=120),
                                             number=25,
                                             scaling_indicator='Robust'))])",smoteenc,yes,0.584450236576299,no,ANOVA,no,25.0,capped,Robust,0.17559750649213848,0.7067640817583095,0.36523199023199027,0.3371079988109587,0.3010912698412698,0.46666666666666673,0.10758350238451135,0.5839161657379375,0.20476190476190478,0.1856919134934798,0.2881944444444444,0.2333333333333333,COMPLETE
13,0.12634408602150538,2022-10-09 13:58:28.594898,2022-10-09 13:58:33.991635,0 days 00:00:05.396737,0.27057999571163505,smotetomek,balanced,yes,0.7754086385516841,no,False,FeatureImportance_ET,25.0,retained,l1,Robust,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.7754086385516841,
                                             drop_correlated='no',
                                             method='FeatureImportance_ET',
                                             model=LinearSVC(C=0.27057999571163505,
                                                             class_weight='balanced',
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             number=25,
                                             scaling_indicator='Robust'))])",smotetomek,yes,0.7754086385516841,no,FeatureImportance_ET,no,25.0,retained,Robust,0.08562897603060722,0.6003915111800127,0.21761089152393498,0.17763553741525026,0.1929181929181929,0.25,0.06509360096804043,0.559146154183669,0.12634408602150538,0.09205135890590233,0.10317460317460318,0.16666666666666666,COMPLETE
14,0.1460468952515612,2022-10-09 13:58:34.206604,2022-10-09 13:58:41.250026,0 days 00:00:07.043422,0.0034799928567757427,smoteenc,None,yes,0.5023812572616119,no,False,ANOVA,21.0,capped,l2,Robust,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.5023812572616119,
                                             drop_correlated='no',
                                             method='ANOVA',
                                             model=LinearSVC(C=0.0034799928567757427,
                                                             dual=False,
                                                             random_state=120),
                                             number=21,
                                             scaling_indicator='Robust'))])",smoteenc,yes,0.5023812572616119,no,ANOVA,no,21.0,capped,Robust,0.1525450622762656,0.7580618501537457,0.31160015915106726,0.31118004181293507,0.2070654508210262,0.6333333333333333,0.06042223363212803,0.5674769280271453,0.1460468952515612,0.09781229897700533,0.11124896608767576,0.2333333333333333,COMPLETE
15,0.15648549845957624,2022-10-09 13:58:41.533722,2022-10-09 13:58:48.383535,0 days 00:00:06.849813,0.0014049545522876257,smoteenc,None,yes,0.5103632818462891,no,False,ANOVA,23.0,capped,l2,Robust,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.5103632818462891,
                                             drop_correlated='no',
                                             method='ANOVA',
                                             model=LinearSVC(C=0.0014049545522876257,
                                                             dual=False,
                                                             random_state=120),
                                             number=23,
                                             scaling_indicator='Robust'))])",smoteenc,yes,0.5103632818462891,no,ANOVA,no,23.0,capped,Robust,0.14407005524911173,0.7454276661792246,0.29541618718833906,0.29241026345812954,0.1948485065198217,0.6166666666666666,0.06674944101540299,0.5922615652377401,0.15648549845957624,0.12176560128261123,0.12421264802217181,0.3,COMPLETE
16,0.11531687847477319,2022-10-09 13:58:48.645741,2022-10-09 13:58:50.997213,0 days 00:00:02.351472,0.0002147038860141986,smoteenc,None,no,,no,False,ANOVA,29.0,capped,l2,Combine,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor12', 'Sensor13',
                                                         'Sensor15', 'Sensor16',
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             drop_correlated='no',
                                             method='ANOVA',
                                             model=LinearSVC(C=0.0002147038860141986,
                                                             dual=False,
                                                             random_state=120),
                                             number=29,
                                             scaling_indicator='Combine'))])",smoteenc,no,,no,ANOVA,no,29.0,capped,Combine,0.07529031970408544,0.6737909240506793,0.15027045574362338,0.14862121174680343,0.08372727782989746,0.75,0.05995731015227993,0.6089969724891404,0.11531687847477319,0.09307935357635554,0.06399746254818718,0.6333333333333333,COMPLETE
17,0.0,2022-10-09 13:58:51.188594,2022-10-09 13:58:57.112301,0 days 00:00:05.923707,0.000161882995128221,smoteenn,None,yes,0.5131554504569945,no,False,ANOVA,23.0,capped,l1,Robust,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.5131554504569945,
                                             drop_correlated='no',
                                             method='ANOVA',
                                             model=LinearSVC(C=0.000161882995128221,
                                                             dual=False,
                                                             penalty='l1',
                                                             random_state=120),
                                             number=23,
                                             scaling_indicator='Robust'))])",smoteenn,yes,0.5131554504569945,no,ANOVA,no,23.0,capped,Robust,0.04477616931344322,0.5,0.0,0.0,0.0,0.0,0.04477631859918855,0.5,0.0,0.0,0.0,0.0,COMPLETE
18,0.21997810618500271,2022-10-09 13:58:57.321579,2022-10-09 13:59:02.430707,0 days 00:00:05.109128,0.00011186898674260823,smoteenc,None,yes,0.6076041674538307,no,False,ANOVA,23.0,retained,l2,Standard,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.6076041674538307,
                                             drop_correlated='no',
                                             method='ANOVA',
                                             model=LinearSVC(C=0.00011186898674260823,
                                                             dual=False,
                                                             random_state=120),
                                             number=23,
                                             scaling_indicator='Standard'))])",smoteenc,yes,0.6076041674538307,no,ANOVA,no,23.0,retained,Standard,0.15558175653739018,0.7651569709697164,0.2873749238017106,0.2957556939942593,0.18315135150599918,0.75,0.09910011472648962,0.6676473169233469,0.21997810618500271,0.22166950997208804,0.2137185534591195,0.5333333333333333,COMPLETE
19,0.1559082892416226,2022-10-09 13:59:02.689935,2022-10-09 13:59:33.900582,0 days 00:00:31.210647,0.00012449812687518618,smoteenc,None,yes,0.6065067822976569,yes,False,BorutaShap,,retained,l2,Standard,"Pipeline(memory='Caching',
         steps=[('missing',
                 ColumnTransformer(n_jobs=2, remainder='passthrough',
                                   transformers=[('missingtransform',
                                                  MissingTransformer(continuous=['Sensor1',
                                                                                 'Sensor2',
                                                                                 'Sensor3',
                                                                                 'Sensor4',
                                                                                 'Sensor5',
                                                                                 'Sensor7',
                                                                                 'Sensor8',
                                                                                 'Sensor9',
                                                                                 'Sensor10',
                                                                                 'Sensor11',
                                                                                 'Sensor12',
                                                                                 'Sensor13',
                                                                                 'Sensor15',
                                                                                 'Sensor16',
                                                                                 'Sensor17',
                                                                                 'Sensor18',
                                                                                 'Sensor19',
                                                                                 'Sensor20',...
                                                         'Sensor17', 'Sensor18',
                                                         'Sensor19', 'Sensor20',
                                                         'Sensor21', 'Sensor22',
                                                         'Sensor23', 'Sensor24',
                                                         'Sensor25', 'Sensor26',
                                                         'Sensor27', 'Sensor28',
                                                         'Sensor29', 'Sensor30',
                                                         'Sensor31', 'Sensor32', ...],
                                             damping=0.6065067822976569,
                                             drop_correlated='yes',
                                             method='BorutaShap',
                                             model=LinearSVC(C=0.00012449812687518618,
                                                             dual=False,
                                                             random_state=120),
                                             scaling_indicator='Standard'))])",smoteenc,yes,0.6065067822976569,yes,BorutaShap,no,,retained,Standard,0.36892901381955173,0.932296511308287,0.5510447710286549,0.5791004218984827,0.3917836770513383,0.9333333333333332,0.07770550866086344,0.5846657306246618,0.1559082892416226,0.1192198946693069,0.1184313725490196,0.2333333333333333,COMPLETE
